Pipeline,Month,Status,Updated Date,Shipper,Material Name,Material Code,Record Type,Batch Id,Nomination Month,Transaction Date,Custody Location,Connected Facility,Volume (m3)
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/29/2023 14:12,Edmonton ,Peace Pipeline,2980.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/29/2023 17:27,Edmonton ,Peace Pipeline,0.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/29/2023 17:27,Edmonton ,Peace Pipeline,1106.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/29/2023 17:27,Edmonton ,Peace Pipeline,1215.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/30/2023 7:03,Edmonton ,Peace Pipeline,3588.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/30/2023 7:03,Edmonton ,Peace Pipeline,3265
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,9/30/2023 16:19,Edmonton ,Peace Pipeline,0.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Receipts,820923,,10-01-2023 06:19,Edmonton ,Peace Pipeline,1606.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Adjustments,,,,Regrade Adjustment,Regrade from PCR to MSW,-31828.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River,PCR,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/17/2023 16:54,Edmonton ,Peace Pipeline,235.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/17/2023 16:54,Edmonton ,Peace Pipeline,967.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/18/2023 7:05,Edmonton ,Peace Pipeline,375.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/18/2023 7:05,Edmonton ,Peace Pipeline,339.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/18/2023 9:29,Edmonton ,Peace Pipeline,1283.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Receipts,830923,,9/19/2023 7:33,Edmonton ,Peace Pipeline,1830.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Adjustments,,,,Regrade Adjustment,Regrade from PCSR to MSR,-5031.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace River - Sour,PCSR,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace Sweet BTT,PCRT,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace Sweet BTT,PCRT,Receipts,11,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,85286.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace Sweet BTT,PCRT,Adjustments,,,,Regrade Adjustment,Regrade from PCRT to MSWT,-85286.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace Sweet BTT,PCRT,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Peace Sweet BTT,PCRT,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/24/2023 7:00,Edmonton ,Pembina Pipeline-EDM,103.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/24/2023 17:03,Edmonton ,Pembina Pipeline-EDM,1725.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/24/2023 17:02,Edmonton ,Pembina Pipeline-EDM,1740.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/24/2023 22:21,Edmonton ,Pembina Pipeline-EDM,963.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/24/2023 22:21,Edmonton ,Pembina Pipeline-EDM,974.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/25/2023 7:03,Edmonton ,Pembina Pipeline-EDM,1002.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/25/2023 7:03,Edmonton ,Pembina Pipeline-EDM,1012.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/26/2023 7:00,Edmonton ,Pembina Pipeline-EDM,3714
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/26/2023 7:00,Edmonton ,Pembina Pipeline-EDM,3746.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/26/2023 9:23,Edmonton ,Pembina Pipeline-EDM,840.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/26/2023 9:23,Edmonton ,Pembina Pipeline-EDM,847.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/27/2023 7:03,Edmonton ,Pembina Pipeline-EDM,2857.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/27/2023 7:03,Edmonton ,Pembina Pipeline-EDM,2885.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/27/2023 10:31,Edmonton ,Pembina Pipeline-EDM,1244.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/27/2023 10:31,Edmonton ,Pembina Pipeline-EDM,1255.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/28/2023 4:59,Edmonton ,Pembina Pipeline-EDM,2654.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Receipts,840923,,9/28/2023 4:59,Edmonton ,Pembina Pipeline-EDM,944.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Transfers In,,,10/17/2023 13:50,Nomination Transfers,In Shipper:  Parkland Refining (B.C.) LTD.; Out Shipper: Shell Trading Canada; Comments: System entered due to download (nom transfers).,25033.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Adjustments,,,,Regrade Adjustment,Regrade from PEM to MSW,-53546.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina,PEM,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina BTT,PEMT,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina BTT,PEMT,Receipts,10,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,3833.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina BTT,PEMT,Adjustments,,,,Regrade Adjustment,Regrade from PEMT to MSWT,-3833.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina BTT,PEMT,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina BTT,PEMT,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina North Crude,PNC,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina North Crude,PNC,Transfers In,,,10/17/2023 13:50,Nomination Transfers,In Shipper:  Parkland Refining (B.C.) LTD.; Out Shipper: Shell Trading Canada; Comments: System entered due to download (nom transfers).,24653.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina North Crude,PNC,Adjustments,,,,Regrade Adjustment,Regrade from PNC to MSW,-24653.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina North Crude,PNC,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina North Crude,PNC,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Receipts,9,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,3833
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17780,09-01-2023 00:00,9/17/2023 19:37,Burnaby,CRUD Unit,19.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17810,09-01-2023 00:00,9/20/2023 23:42,Burnaby,SPLT Unit,330.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17850,09-01-2023 00:00,9/24/2023 23:07,Burnaby,SPLT Unit,364.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,19870,09-01-2023 00:00,9/22/2023 23:14,Burnaby,SPLT Unit,331.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17790,09-01-2023 00:00,9/18/2023 23:20,Burnaby,SPLT Unit,129.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17790,09-01-2023 00:00,9/18/2023 23:20,Burnaby,SPLT Unit,54.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,18010,09-01-2023 00:00,9/27/2023 4:29,Burnaby,SPLT Unit,74.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,18010,09-01-2023 00:00,9/27/2023 4:29,Burnaby,SPLT Unit,64.6
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,18010,09-01-2023 00:00,9/27/2023 4:29,Burnaby,SPLT Unit,58.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17890,09-01-2023 00:00,9/29/2023 0:10,Burnaby,SPLT Unit,260.1
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17900,09-01-2023 00:00,9/29/2023 19:15,Burnaby,CRUD Unit,93.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17900,09-01-2023 00:00,9/29/2023 19:15,Burnaby,CRUD Unit,189.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,93
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,56.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Deliveries,17910,09-01-2023 00:00,10-01-2023 06:59,Burnaby,SPLT Unit,41.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Adjustments,,,,Loss Allowance,System entered due to apply (loss allowance).,-1.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Closing Balance,,,,,,1669.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Closing Inventory,,,,,,1669.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Pembina Peace Super Light BTT,PSLT,Volume in Transit,,,,,,1669.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Premium Albain Synthetic BTT,PAST,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Premium Albain Synthetic BTT,PAST,Receipts,13,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,9986.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Premium Albain Synthetic BTT,PAST,Adjustments,,,,Regrade Adjustment,Regrade from PAST to SYNT,-9986.3
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Premium Albain Synthetic BTT,PAST,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Premium Albain Synthetic BTT,PAST,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Rainbow BTT,RBWT,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Rainbow BTT,RBWT,Receipts,8,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,2874.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Rainbow BTT,RBWT,Adjustments,,,,Regrade Adjustment,Regrade from RBWT to MSWT,-2874.7
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Rainbow BTT,RBWT,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Rainbow BTT,RBWT,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Receipts,2740923,,9/17/2023 16:09,Edmonton ,AOSPL Pipeline,3374.2
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Receipts,2740923,,9/18/2023 2:28,Edmonton ,AOSPL Pipeline,3936.8
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Receipts,2740923,,9/19/2023 6:21,Edmonton ,AOSPL Pipeline,3625
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Receipts,2740923,,9/20/2023 7:02,Edmonton ,AOSPL Pipeline,195.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Adjustments,,,,Regrade Adjustment,Regrade from SSP to SYN,-11131.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude,SSP,Closing Inventory,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Opening Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Receipts,6,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,2907.5
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Receipts,12,,10-01-2023 06:59,Edmonton ,Baseline Tank Terminal,7381.4
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Adjustments,,,,Regrade Adjustment,Regrade from SSPT to SYNT,-10288.9
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Closing Balance,,,,,,0
Trans Mountain Pipe Line,09-01-2023 00:00,Final,10/17/2023 14:44,Parkland Refining (B.C.) LTD.,Syncrude BTT,SSPT,Closing Inventory,,,,,,0
